post_id,account,days_since_last_post,days_since_first_post,post_number,posts_per_week,engagement_trend_7d,engagement_std_7d,posting_consistency,avg_gap_between_posts,is_after_pause,is_morning,is_afternoon,is_evening
3406679351004696142,faperta.unja.official,1.8871296296296296,131.1133912037037,157,8.450294752000174,109.4,80.03285039817801,1.980709900397679,0.8337178166069295,0,0,0,0
3406682262992360120,faperta.unja.official,0.004027777777777778,131.11741898148148,161,8.542224327490066,93.3157894736842,77.49770794573284,1.960619176606348,0.8246125232937339,0,0,0,0
3406682262992360120,faperta.unja.official,0.004027777777777778,131.11741898148148,161,8.542224327490066,93.3157894736842,77.49770794573284,1.960619176606348,0.8246125232937339,0,0,0,0
3406682262992360120,faperta.unja.official,0.004027777777777778,131.11741898148148,161,8.542224327490066,93.3157894736842,77.49770794573284,1.960619176606348,0.8246125232937339,0,0,0,0
3407498363259314920,faperta.unja.official,1.1260069444444445,132.24342592592592,164,8.702123706089353,85.9090909090909,74.24214506529363,1.9454550165874591,0.8093667838363054,0,1,0,0
3408780153609480317,faperta.unja.official,1.7685416666666667,134.01196759259258,165,8.680960826310068,101.82352941176471,78.89727125677229,1.939599800527174,0.811309361508748,0,0,0,0
3409647346068988614,faperta.unja.official,1.1964814814814815,135.20844907407408,166,8.618633251556272,114.0,81.55366331440912,1.9350851396031894,0.8171461438572718,0,1,0,0
3409647346068988614,faperta.unja.official,1.1964814814814815,135.20844907407408,166,8.618633251556272,114.0,81.55366331440912,1.9350851396031894,0.8171461438572718,0,1,0,0
3409647346068988614,faperta.unja.official,1.1964814814814815,135.20844907407408,166,8.618633251556272,114.0,81.55366331440912,1.9350851396031894,0.8171461438572718,0,1,0,0
3410260522334554180,faperta.unja.official,0.8460185185185185,136.0544675925926,169,8.697681306555976,94.23529411764706,73.01415052214597,1.919827275415788,0.8096314315812817,0,0,0,0
3410260522334554180,faperta.unja.official,0.8460185185185185,136.0544675925926,169,8.697681306555976,94.23529411764706,73.01415052214597,1.919827275415788,0.8096314315812817,0,0,0,0
3410260522334554180,faperta.unja.official,0.8460185185185185,136.0544675925926,169,8.697681306555976,94.23529411764706,73.01415052214597,1.919827275415788,0.8096314315812817,0,0,0,0
3413821431451555206,faperta.unja.official,4.913136574074074,140.96760416666666,172,8.79794703680256,54.42857142857143,41.12524424590951,1.9047276829597555,0.8003203976034857,0,0,0,0
3413825099118809662,faperta.unja.official,0.005046296296296296,140.97265046296297,173,8.540969445550804,66.75,51.616027411205195,1.924984694490495,0.8243719541910332,0,0,0,0
