post_id,account,aesthetic_sharpness,aesthetic_noise,aesthetic_brightness,aesthetic_exposure_quality,aesthetic_color_harmony,aesthetic_saturation,aesthetic_saturation_variance,aesthetic_luminance_contrast
2902394327936222937,fst_unja,457.16481362501906,1258.2082098653893,186.29011316872428,55.04157997103059,49.983356542067995,41.50315672153635,69.59690617222631,0.2954616256296834
2907424298454707931,fst_unja,273.4862126113266,1548.2863201661467,149.53546021947875,73.79383732448224,34.63483515488355,78.69796913580247,98.38047246483973,0.4934872084700517
2911792958287831959,fst_unja,460.38159249985586,1427.4532195932616,156.1015706447188,66.60043128587448,43.35256120743061,83.34607956104253,96.8710254507144,0.42664805090786984
2911792958287831959,fst_unja,460.38159249985586,1427.4532195932616,156.1015706447188,66.60043128587448,43.35256120743061,83.34607956104253,96.8710254507144,0.42664805090786984
2911792958287831959,fst_unja,460.38159249985586,1427.4532195932616,156.1015706447188,66.60043128587448,43.35256120743061,83.34607956104253,96.8710254507144,0.42664805090786984
2911792958287831959,fst_unja,460.38159249985586,1427.4532195932616,156.1015706447188,66.60043128587448,43.35256120743061,83.34607956104253,96.8710254507144,0.42664805090786984
2911798368797403224,fst_unja,430.63182845621424,1367.864626134277,156.8755720164609,63.493060359664774,40.929032048398994,83.37053497942387,97.57118680200873,0.4047351613689562
2911798368797403224,fst_unja,430.63182845621424,1367.864626134277,156.8755720164609,63.493060359664774,40.929032048398994,83.37053497942387,97.57118680200873,0.4047351613689562
2911798368797403224,fst_unja,430.63182845621424,1367.864626134277,156.8755720164609,63.493060359664774,40.929032048398994,83.37053497942387,97.57118680200873,0.4047351613689562
2911798368797403224,fst_unja,430.63182845621424,1367.864626134277,156.8755720164609,63.493060359664774,40.929032048398994,83.37053497942387,97.57118680200873,0.4047351613689562
2929738928329884654,fst_unja,1264.2581851370574,3008.639636018252,143.17498199588476,95.15381127159854,20.19396563883323,110.61566100823045,98.02287642470164,0.6645980273965426
2929738928329884654,fst_unja,1264.2581851370574,3008.639636018252,143.17498199588476,95.15381127159854,20.19396563883323,110.61566100823045,98.02287642470164,0.6645980273965426
2929738928329884654,fst_unja,1264.2581851370574,3008.639636018252,143.17498199588476,95.15381127159854,20.19396563883323,110.61566100823045,98.02287642470164,0.6645980273965426
2929738928329884654,fst_unja,1264.2581851370574,3008.639636018252,143.17498199588476,95.15381127159854,20.19396563883323,110.61566100823045,98.02287642470164,0.6645980273965426
2935689569371737281,fst_unja,4545.713383794568,2972.8278631790045,157.71609310699588,98.84664787203788,52.731014887196196,89.07024862825789,103.10404903763973,0.6267378635751625
2935689569371737281,fst_unja,4545.713383794568,2972.8278631790045,157.71609310699588,98.84664787203788,52.731014887196196,89.07024862825789,103.10404903763973,0.6267378635751625
2935689569371737281,fst_unja,4545.713383794568,2972.8278631790045,157.71609310699588,98.84664787203788,52.731014887196196,89.07024862825789,103.10404903763973,0.6267378635751625
2935689569371737281,fst_unja,4545.713383794568,2972.8278631790045,157.71609310699588,98.84664787203788,52.731014887196196,89.07024862825789,103.10404903763973,0.6267378635751625
2947056790417467761,fst_unja,1873.4760373720228,3531.087689046154,118.65781292866941,85.51992829278447,44.00060640035822,131.67821587791497,91.1119446386483,0.7207273205302297
2952352013344220536,fst_unja,1479.0356707682317,3767.831300933932,130.07333762002744,88.89643295352734,49.24134602583695,119.24786179698216,94.94796128900491,0.6834331608356204
2952352013344220536,fst_unja,1479.0356707682317,3767.831300933932,130.07333762002744,88.89643295352734,49.24134602583695,119.24786179698216,94.94796128900491,0.6834331608356204
2952352013344220536,fst_unja,1479.0356707682317,3767.831300933932,130.07333762002744,88.89643295352734,49.24134602583695,119.24786179698216,94.94796128900491,0.6834331608356204
2952352013344220536,fst_unja,1479.0356707682317,3767.831300933932,130.07333762002744,88.89643295352734,49.24134602583695,119.24786179698216,94.94796128900491,0.6834331608356204
2952352013344220536,fst_unja,1479.0356707682317,3767.831300933932,130.07333762002744,88.89643295352734,49.24134602583695,119.24786179698216,94.94796128900491,0.6834331608356204
2961630267548809717,fst_unja,1871.127185611844,2917.0191134112083,156.14561111111112,69.14159079193732,61.053447985635756,142.64811522633744,97.61360349488672,0.4428020093368816
2961630267548809717,fst_unja,1871.127185611844,2917.0191134112083,156.14561111111112,69.14159079193732,61.053447985635756,142.64811522633744,97.61360349488672,0.4428020093368816
2961630267548809717,fst_unja,1871.127185611844,2917.0191134112083,156.14561111111112,69.14159079193732,61.053447985635756,142.64811522633744,97.61360349488672,0.4428020093368816
2961630267548809717,fst_unja,1871.127185611844,2917.0191134112083,156.14561111111112,69.14159079193732,61.053447985635756,142.64811522633744,97.61360349488672,0.4428020093368816
2961630267548809717,fst_unja,1871.127185611844,2917.0191134112083,156.14561111111112,69.14159079193732,61.053447985635756,142.64811522633744,97.61360349488672,0.4428020093368816
2966899262979905130,fst_unja,1093.0840850826016,1976.1263108894448,95.51478576660156,42.56623849144758,27.616412398798325,138.4143145751953,42.02056136514087,0.4456507723297522
2967393680027684757,fst_unja,1343.1282355097276,3857.637688028191,111.47151063100137,86.74038223675336,46.55643396448291,127.01192301097393,92.84912278259553,0.77813946332661
2967393680027684757,fst_unja,1343.1282355097276,3857.637688028191,111.47151063100137,86.74038223675336,46.55643396448291,127.01192301097393,92.84912278259553,0.77813946332661
2972505050251360366,fst_unja,857.2213595052726,2797.703838579163,160.13036535493828,64.96215548834671,54.253621897478425,113.53817708333334,89.69247784436641,0.4056829255255328
2972505050251360366,fst_unja,857.2213595052726,2797.703838579163,160.13036535493828,64.96215548834671,54.253621897478425,113.53817708333334,89.69247784436641,0.4056829255255328
2972505050251360366,fst_unja,857.2213595052726,2797.703838579163,160.13036535493828,64.96215548834671,54.253621897478425,113.53817708333334,89.69247784436641,0.4056829255255328
2972505050251360366,fst_unja,857.2213595052726,2797.703838579163,160.13036535493828,64.96215548834671,54.253621897478425,113.53817708333334,89.69247784436641,0.4056829255255328
2977721233875621262,fst_unja,1402.9882644260497,3759.981788016041,112.3313888888889,85.00857271176089,46.173278763622925,122.62421382030179,92.37829712717979,0.7567659653801666
2982871168627407468,fst_unja,912.7282767489598,2293.2992142591384,189.37782235939645,72.59027442626063,43.00251899510935,93.81424039780521,78.03791854840472,0.38330926577659863
2982871168627407468,fst_unja,912.7282767489598,2293.2992142591384,189.37782235939645,72.59027442626063,43.00251899510935,93.81424039780521,78.03791854840472,0.38330926577659863
2982871168627407468,fst_unja,912.7282767489598,2293.2992142591384,189.37782235939645,72.59027442626063,43.00251899510935,93.81424039780521,78.03791854840472,0.38330926577659863
2982871168627407468,fst_unja,912.7282767489598,2293.2992142591384,189.37782235939645,72.59027442626063,43.00251899510935,93.81424039780521,78.03791854840472,0.38330926577659863
2984913545131111064,fst_unja,2267.0856206940166,2213.5730189542337,80.634518175583,54.067546170446455,39.80514511394035,69.95085905349794,35.80930057490576,0.6705260566223937
2984913545131111064,fst_unja,2267.0856206940166,2213.5730189542337,80.634518175583,54.067546170446455,39.80514511394035,69.95085905349794,35.80930057490576,0.6705260566223937
2984913545131111064,fst_unja,2267.0856206940166,2213.5730189542337,80.634518175583,54.067546170446455,39.80514511394035,69.95085905349794,35.80930057490576,0.6705260566223937
2984913545131111064,fst_unja,2267.0856206940166,2213.5730189542337,80.634518175583,54.067546170446455,39.80514511394035,69.95085905349794,35.80930057490576,0.6705260566223937
2984913545131111064,fst_unja,2267.0856206940166,2213.5730189542337,80.634518175583,54.067546170446455,39.80514511394035,69.95085905349794,35.80930057490576,0.6705260566223937
2992869138227620204,fst_unja,1729.1371426981661,4142.314001846982,119.78430384087791,90.90203232977093,44.99989527048277,70.4339566186557,69.70202265359964,0.7588809940544854
2998641783732601082,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999455834490653230,fst_unja,1157.1935812046268,2211.9939377937376,133.5350245949074,59.95997116819449,61.058513357446294,56.25964313271605,55.23070690592229,0.4490205539787695
3013183146360822365,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3019121881023549845,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022700784060699746,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032786331072541325,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064106277380232351,fst_unja,1948.658925698872,2235.0664559945862,88.66218106995885,60.57348530101099,43.71210691315508,72.07174639917696,39.06608987787027,0.683194163360603
3064106277380232351,fst_unja,1948.658925698872,2235.0664559945862,88.66218106995885,60.57348530101099,43.71210691315508,72.07174639917696,39.06608987787027,0.683194163360603
3064546065571951045,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083638747230182778,fst_unja,1873.5371990355288,2343.7818049740954,135.99560442386831,87.74593185236071,51.683882940646356,53.8235682441701,53.09543338545905,0.6452115241435633
3106712027050635266,fst_unja,879.2107945715278,1391.320245601748,34.82560956790123,31.8347757092566,21.73215062560074,145.8406258573388,40.20853645338921,0.9141196719921608
3107283343449508378,fst_unja,3709.9011135841274,2607.6289101650664,146.0459465020576,97.8671920786145,52.07148707064003,44.63154749657065,45.2925226857253,0.6701123430846013
3115281535281657795,fst_unja,3043.922061354971,2141.9259339762175,79.675033436214,57.367005790358945,30.63088180147488,96.07139574759945,49.22862283900776,0.7200123124676608
3115281535281657795,fst_unja,3043.922061354971,2141.9259339762175,79.675033436214,57.367005790358945,30.63088180147488,96.07139574759945,49.22862283900776,0.7200123124676608
3131369058604893248,fst_unja,908.3085562206811,2003.944806576953,77.02784465020576,50.419902505258655,39.55965023281746,95.05294410150891,45.16831478180267,0.6545672163054189
3131369058604893248,fst_unja,908.3085562206811,2003.944806576953,77.02784465020576,50.419902505258655,39.55965023281746,95.05294410150891,45.16831478180267,0.6545672163054189
3131369058604893248,fst_unja,908.3085562206811,2003.944806576953,77.02784465020576,50.419902505258655,39.55965023281746,95.05294410150891,45.16831478180267,0.6545672163054189
3139879688798344014,fst_unja,1250.147977535658,1545.1403531512942,210.77213048696845,35.29713712813698,38.43464291051809,10.598906893004115,34.80759622275702,0.1674658641022441
3139880377553476693,fst_unja,1544.024815669765,1645.658850354075,209.93243055555556,37.43454843277881,38.64254046171718,10.642830932784637,34.95471294412808,0.17831712877994416
3139968875019091138,fst_unja,3289.7101490155997,2061.7251189298095,211.76721836419753,58.61565955081728,40.64471656403715,39.17365017361111,78.96377809354267,0.27679288478548697
3143762734547040964,fst_unja,936.0131129969321,1284.2252666685176,210.97600394375857,45.67316279317889,51.778283680637095,37.96846536351166,58.92343873581079,0.2164851059975011
3144255271917269963,fst_unja,1682.628010951683,2481.9277095148104,147.77017489711935,101.2706548613478,48.18567547754279,94.73307527434842,100.44214898907418,0.6853253997061932
3144255271917269963,fst_unja,1682.628010951683,2481.9277095148104,147.77017489711935,101.2706548613478,48.18567547754279,94.73307527434842,100.44214898907418,0.6853253997061932
3148977960317970221,fst_unja,830.329116059061,1791.0310028850943,227.26833762002744,38.731210877706424,36.16896250203064,10.873773148148148,30.187644589854646,0.170420618696305
3148977960317970221,fst_unja,830.329116059061,1791.0310028850943,227.26833762002744,38.731210877706424,36.16896250203064,10.873773148148148,30.187644589854646,0.170420618696305
3150114014987105157,fst_unja,1096.5178918037518,2479.3972941763273,196.56454303840877,66.52807150252463,38.761773679021374,21.74544667352538,41.38208110924133,0.3384540779110449
3150114014987105157,fst_unja,1096.5178918037518,2479.3972941763273,196.56454303840877,66.52807150252463,38.761773679021374,21.74544667352538,41.38208110924133,0.3384540779110449
3151525209556341231,fst_unja,1146.971674377406,2064.7454142303814,184.52920010288065,73.16778141038054,50.412514609516975,33.15529320987655,52.80669765748918,0.39651058462875627
3151525209556341231,fst_unja,1146.971674377406,2064.7454142303814,184.52920010288065,73.16778141038054,50.412514609516975,33.15529320987655,52.80669765748918,0.39651058462875627
3152914070093397573,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153770219118917460,fst_unja,1129.8201277433952,2459.4939175747163,189.99832561728394,73.59428034776637,38.70139301455409,21.622997256515774,42.484581023723294,0.3873417290458998
3153770219118917460,fst_unja,1129.8201277433952,2459.4939175747163,189.99832561728394,73.59428034776637,38.70139301455409,21.622997256515774,42.484581023723294,0.3873417290458998
3157273049339270902,fst_unja,1330.467823591535,2690.6658733344125,211.76711902006173,60.63598298165325,38.32094341211992,20.79782214506173,49.18494663594768,0.28633332207525375
3158274225962962467,fst_unja,839.4996349319462,2137.469963119611,216.62247588734567,51.37654282666945,34.588880258668205,9.049601658950618,26.029952534534523,0.23717087702486098
3161650498017805270,fst_unja,1132.7417026733417,2516.506938182645,194.474484739369,66.28411901044382,42.284391973410735,28.692423696844994,46.247772272824996,0.34083709623110425
3161650498017805270,fst_unja,1132.7417026733417,2516.506938182645,194.474484739369,66.28411901044382,42.284391973410735,28.692423696844994,46.247772272824996,0.34083709623110425
3165394248120587792,fst_unja,1590.9021759058248,2165.336500239213,186.5491763117284,73.76890244589204,43.97706342929609,49.515634162808645,70.2231488693835,0.39543944127195124
3169212968555216857,fst_unja,1128.4848302241455,2070.079625332771,223.60333504801096,41.31267024069675,31.870462104289878,13.10682270233196,33.53940348555386,0.18475873826777925
3171135817050055697,fst_unja,89.43110865979168,528.3113988064571,152.69308545524692,48.32144916984853,76.7683883003588,146.19898196373458,68.57675053087107,0.3164612772694928
3171136041554366103,fst_unja,622.9946161255306,1852.2259161982513,113.58158130787037,73.2619150640343,69.60467268767498,169.29940586419752,88.2135205978941,0.6450157990003437
3171136248216243515,fst_unja,334.0862325606517,1529.2540981889344,110.56834972993828,50.31306821813542,86.02650510356129,206.70163242669753,71.91454156041355,0.4550404151457809
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3174701838914676229,fst_unja,1347.4499999160275,1425.3548065729774,171.20950531550068,71.7043008948301,43.853361878864064,38.9399914266118,51.61949108834187,0.4188102777581472
3175550168507077150,fst_unja,649.8582870330118,1741.6440546622541,227.31344478737998,38.56577625361996,36.863514741095656,10.726554355281207,29.876491220537464,0.16965901915759468
3175550168507077150,fst_unja,649.8582870330118,1741.6440546622541,227.31344478737998,38.56577625361996,36.863514741095656,10.726554355281207,29.876491220537464,0.16965901915759468
3176926396136805405,fst_unja,930.1329166663727,1826.8864320418163,226.24347307956106,40.274641851214724,45.22212399323392,11.890637860082304,34.315800261746894,0.1780146013716696
3176926396136805405,fst_unja,930.1329166663727,1826.8864320418163,226.24347307956106,40.274641851214724,45.22212399323392,11.890637860082304,34.315800261746894,0.1780146013716696
3182316343450448766,fst_unja,926.2370138784802,1827.4673102083684,226.24131515775034,40.26506482024062,44.862662497392165,11.868962620027435,34.42832762109273,0.1779739682568199
3182316343450448766,fst_unja,926.2370138784802,1827.4673102083684,226.24131515775034,40.26506482024062,44.862662497392165,11.868962620027435,34.42832762109273,0.1779739682568199
3184380860863081328,fst_unja,1464.9492462434414,1974.4634483687141,167.7943621399177,67.90934065442333,34.552847821672934,72.74712620027435,67.71365367743483,0.40471765191418363
3185937150676354411,fst_unja,1541.0485174530074,2129.638705466181,152.5357355967078,71.01925343956053,43.84315201824761,96.439231824417,69.92546888798203,0.46559091675237857
3189180224957327086,fst_unja,1387.378734547138,1862.9771583143176,163.27111711248284,67.50327585256008,48.15376770655767,69.42456361454046,64.84745078100467,0.4134428466769907
3190935399514611967,fst_unja,1427.7642853628088,1905.1043507653815,170.00019633058986,62.45082672556314,37.92389216057139,59.15672839506173,61.29329934765092,0.36735737785126515
3190935399514611967,fst_unja,1427.7642853628088,1905.1043507653815,170.00019633058986,62.45082672556314,37.92389216057139,59.15672839506173,61.29329934765092,0.36735737785126515
3192418412907877372,fst_unja,1416.4213884042513,2199.425590313227,162.05788665980796,66.02175918329691,43.18899521382573,80.0343964334705,72.51268055237547,0.40739614798564966
3195921781702075159,fst_unja,3149.1796303415645,2240.405116651199,108.81545541838135,73.5282913428342,31.918511694752148,151.51762345679012,68.29011206216575,0.6757155073643898
3197402386197614557,fst_unja,1496.8849730755858,2469.438600654539,171.8510648148148,67.45353147794111,31.64407175369897,77.19320558984911,72.75603817914087,0.39251156900375844
3197402386197614557,fst_unja,1496.8849730755858,2469.438600654539,171.8510648148148,67.45353147794111,31.64407175369897,77.19320558984911,72.75603817914087,0.39251156900375844
3197402386197614557,fst_unja,1496.8849730755858,2469.438600654539,171.8510648148148,67.45353147794111,31.64407175369897,77.19320558984911,72.75603817914087,0.39251156900375844
3197402386197614557,fst_unja,1496.8849730755858,2469.438600654539,171.8510648148148,67.45353147794111,31.64407175369897,77.19320558984911,72.75603817914087,0.39251156900375844
3197402386197614557,fst_unja,1496.8849730755858,2469.438600654539,171.8510648148148,67.45353147794111,31.64407175369897,77.19320558984911,72.75603817914087,0.39251156900375844
3201458729900415432,fst_unja,907.2919838292377,2594.1779843186278,114.15457818930041,90.43342830521631,25.152685880917517,166.4828034979424,103.68182209240452,0.7922014950907247
3203813646820586749,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209556066010724093,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221349512195462164,fst_unja,1805.6187109873435,2355.473984018979,155.0352572016461,73.27268480978611,40.36176851281367,88.6818535665295,73.8405807360473,0.4726194909449839
3227633248595789352,fst_unja,2659.539989298241,2330.8843876984092,166.76806241426613,68.67752162506493,46.79704165294384,77.19166495198903,69.99224994922622,0.41181458979027713
3241466796008271471,fst_unja,2796.802118927869,2478.6383404866483,168.7994350137174,69.59771050448016,41.01774352687754,78.10812757201646,75.84563431272248,0.4123100891096836
3242942733182727377,fst_unja,3212.436671397006,2283.2795698890677,160.65386316872429,67.97017173894245,40.35176831566915,79.37133916323731,74.27410634727795,0.4230845743464833
3248017321474234941,fst_unja,2155.458209462851,2152.300773076969,168.40919067215364,66.64984086457865,43.76868050108881,70.67316186556927,68.8325477955346,0.39576130140406796
3261305811582323691,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268381682634011197,fst_unja,1962.4194949856592,2263.261314028566,171.58458933470507,70.063901266096,44.86482700475346,67.44950531550069,70.92673370112593,0.40833446132560264
3275427373352986168,fst_unja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278469944392204318,fst_unja,2382.2417854250025,2354.8643872044195,163.6702366255144,70.46899220527325,41.064604053572026,71.33797668038409,73.72234350530651,0.4305547131086214
3278469944392204318,fst_unja,2382.2417854250025,2354.8643872044195,163.6702366255144,70.46899220527325,41.064604053572026,71.33797668038409,73.72234350530651,0.4305547131086214
3287909287795902915,fst_unja,1492.1129904460156,2231.052705365732,155.48118441358025,75.08666891089389,46.59109004166104,66.16505256558642,70.72546203160121,0.4829309006820549
3287909287795902915,fst_unja,1492.1129904460156,2231.052705365732,155.48118441358025,75.08666891089389,46.59109004166104,66.16505256558642,70.72546203160121,0.4829309006820549
3293132230599847767,fst_unja,2061.1236132713675,2053.1104073412157,167.90113425925927,70.57624504724377,40.408274926904404,64.32417438271605,66.11189121307389,0.4203440610348803
3293132230599847767,fst_unja,2061.1236132713675,2053.1104073412157,167.90113425925927,70.57624504724377,40.408274926904404,64.32417438271605,66.11189121307389,0.4203440610348803
3293132230599847767,fst_unja,2061.1236132713675,2053.1104073412157,167.90113425925927,70.57624504724377,40.408274926904404,64.32417438271605,66.11189121307389,0.4203440610348803
3293132230599847767,fst_unja,2061.1236132713675,2053.1104073412157,167.90113425925927,70.57624504724377,40.408274926904404,64.32417438271605,66.11189121307389,0.4203440610348803
3293132230599847767,fst_unja,2061.1236132713675,2053.1104073412157,167.90113425925927,70.57624504724377,40.408274926904404,64.32417438271605,66.11189121307389,0.4203440610348803
3293132230599847767,fst_unja,2061.1236132713675,2053.1104073412157,167.90113425925927,70.57624504724377,40.408274926904404,64.32417438271605,66.11189121307389,0.4203440610348803
3293132230599847767,fst_unja,2061.1236132713675,2053.1104073412157,167.90113425925927,70.57624504724377,40.408274926904404,64.32417438271605,66.11189121307389,0.4203440610348803
3297253099517386698,fst_unja,1358.8025356371863,1837.2802472945557,151.76004972565158,78.3934807673131,41.37806939114094,56.80599279835391,57.776456019057036,0.5165620358748501
3297253099517386698,fst_unja,1358.8025356371863,1837.2802472945557,151.76004972565158,78.3934807673131,41.37806939114094,56.80599279835391,57.776456019057036,0.5165620358748501
3297253099517386698,fst_unja,1358.8025356371863,1837.2802472945557,151.76004972565158,78.3934807673131,41.37806939114094,56.80599279835391,57.776456019057036,0.5165620358748501
3297253099517386698,fst_unja,1358.8025356371863,1837.2802472945557,151.76004972565158,78.3934807673131,41.37806939114094,56.80599279835391,57.776456019057036,0.5165620358748501
3297253099517386698,fst_unja,1358.8025356371863,1837.2802472945557,151.76004972565158,78.3934807673131,41.37806939114094,56.80599279835391,57.776456019057036,0.5165620358748501
