post_id,account,face_count,has_faces,dominant_r,dominant_g,dominant_b,brightness,saturation,color_variance,aspect_ratio,resolution,file_size_kb,is_portrait,is_landscape,is_square
3013183146360822365,fst_unja,1,1,108,125,125,120,78,59.09,0.562,921600,10036.7,1,0,0
3019121881023549845,fst_unja,0,0,168,157,149,159,36,31.07,0.562,921600,4576.0,1,0,0
3022700784060699746,fst_unja,0,0,148,141,133,142,52,63.31,0.562,921600,10264.05,1,0,0
3032786331072541325,fst_unja,0,0,118,141,150,135,71,55.0,0.562,921600,18248.58,1,0,0
3064106277380232351,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3064106277380232351,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3064546065571951045,fst_unja,0,0,89,95,102,94,57,25.73,0.562,921600,1936.58,1,0,0
3083638747230182778,fst_unja,1,1,130,136,146,135,53,87.34,1.0,1166400,134.74,0,0,1
3106712027050635266,fst_unja,1,1,29,34,52,34,145,32.44,1.0,1166400,84.87,0,0,1
3107283343449508378,fst_unja,0,0,142,146,153,146,44,97.0,1.0,1166400,188.14,0,0,1
3115281535281657795,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3115281535281657795,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3131369058604893248,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3131369058604893248,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3131369058604893248,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3139879688798344014,fst_unja,1,1,210,211,208,210,10,37.76,1.0,1166400,87.59,0,0,1
3139880377553476693,fst_unja,1,1,209,210,207,209,10,39.76,1.0,1166400,97.22,0,0,1
3139968875019091138,fst_unja,1,1,211,212,207,211,39,63.98,1.0,2073600,236.2,0,0,1
3143762734547040964,fst_unja,2,1,224,205,202,210,37,50.79,1.0,1166400,103.74,0,0,1
3144255271917269963,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3144255271917269963,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3148977960317970221,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3148977960317970221,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3150114014987105157,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3150114014987105157,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3151525209556341231,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3151525209556341231,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3152914070093397573,fst_unja,0,0,112,124,86,116,110,63.18,0.562,921600,23391.69,1,0,0
3153770219118917460,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3153770219118917460,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3157273049339270902,fst_unja,0,0,211,212,210,211,20,61.9,1.0,2073600,192.52,0,0,1
3158274225962962467,fst_unja,1,1,214,217,217,216,9,51.49,1.0,2073600,148.02,0,0,1
3161650498017805270,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3161650498017805270,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3165394248120587792,fst_unja,16,1,188,185,184,186,49,76.16,1.0,2073600,232.83,0,0,1
3169212968555216857,fst_unja,0,0,222,223,225,223,13,40.85,1.0,1166400,90.19,0,0,1
3171135817050055697,fst_unja,0,0,252,109,114,152,146,86.39,1.0,2073600,67.07,0,0,1
3171136041554366103,fst_unja,0,0,201,77,66,113,169,103.75,1.0,2073600,132.12,0,0,1
3171136248216243515,fst_unja,0,0,250,49,58,110,206,110.49,1.0,2073600,85.58,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3174701838914676229,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3175550168507077150,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3175550168507077150,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3176926396136805405,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3176926396136805405,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3182316343450448766,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3182316343450448766,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3184380860863081328,fst_unja,0,0,153,170,189,167,72,70.3,1.0,1166400,123.84,0,0,1
3185937150676354411,fst_unja,4,1,145,153,166,152,96,76.33,1.0,1166400,155.41,0,0,1
3189180224957327086,fst_unja,0,0,157,163,175,163,69,70.66,1.0,1166400,129.81,0,0,1
3190935399514611967,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3190935399514611967,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3192418412907877372,fst_unja,0,0,155,162,176,162,80,71.48,1.0,1166400,136.55,0,0,1
3195921781702075159,fst_unja,3,1,86,110,161,108,151,80.16,0.8,1458000,253.18,1,0,0
3197402386197614557,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3197402386197614557,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3197402386197614557,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3197402386197614557,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3197402386197614557,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3201458729900415432,fst_unja,0,0,92,132,78,114,166,101.55,1.0,1166400,86.01,0,0,1
3203813646820586749,fst_unja,0,0,1,0,2,1,255,0.82,1.776,656640,6184.62,0,1,0
3209556066010724093,fst_unja,0,0,144,153,165,152,74,75.64,0.562,921600,815.31,1,0,0
3221349512195462164,fst_unja,6,1,147,155,173,155,88,77.49,1.0,1166400,150.86,0,0,1
3227633248595789352,fst_unja,1,1,159,167,182,166,77,71.95,1.0,1166400,165.77,0,0,1
3241466796008271471,fst_unja,3,1,155,171,190,168,78,72.56,1.0,1166400,181.54,0,0,1
3242942733182727377,fst_unja,3,1,152,161,177,160,79,73.03,1.0,1166400,189.89,0,0,1
3248017321474234941,fst_unja,1,1,160,169,184,168,70,69.68,1.0,1166400,164.66,0,0,1
3261305811582323691,fst_unja,0,0,137,162,186,157,84,67.08,0.562,921600,8466.66,1,0,0
3268381682634011197,fst_unja,0,0,161,173,191,171,67,72.11,1.0,1166400,120.55,0,0,1
3275427373352986168,fst_unja,4,1,119,121,127,121,55,68.39,0.562,921600,16129.24,1,0,0
3278469944392204318,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3278469944392204318,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3287909287795902915,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3287909287795902915,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3293132230599847767,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3293132230599847767,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3293132230599847767,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3293132230599847767,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3293132230599847767,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3293132230599847767,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3293132230599847767,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3297253099517386698,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3297253099517386698,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3297253099517386698,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3297253099517386698,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3297253099517386698,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3301006103026554492,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3301006103026554492,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3301006103026554492,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3301722451234862288,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3301722451234862288,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3301722451234862288,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3302354377155258929,fst_unja,0,0,0,0,0,0,80,0.65,0.562,921600,7364.75,1,0,0
3302398887981503114,fst_unja,0,0,7,23,23,18,69,57.82,0.562,921600,11115.73,1,0,0
3302422195619798937,fst_unja,0,0,39,47,48,45,26,79.34,0.562,921600,11545.16,1,0,0
3302431768707734530,fst_unja,0,0,73,72,73,72,1,107.93,0.562,921600,10078.57,1,0,0
3302451955792251037,fst_unja,0,0,62,65,71,65,17,100.3,0.562,728320,6350.9,1,0,0
3302457955953850183,fst_unja,0,0,77,78,80,78,4,116.02,0.562,728320,4777.11,1,0,0
3302512017696912714,fst_unja,0,0,0,0,0,0,0,0.0,1.778,230400,30324.15,0,1,0
3302517380324421338,fst_unja,0,0,74,73,74,73,1,109.79,0.562,728320,5064.37,1,0,0
3302520808303789875,fst_unja,0,0,69,70,72,70,4,105.82,0.562,921600,4173.98,1,0,0
3302548152632506184,fst_unja,0,0,0,0,0,0,80,0.65,0.562,921600,13933.72,1,0,0
3302590186890211331,fst_unja,0,0,0,0,0,0,82,0.66,0.562,728320,9356.2,1,0,0
3302593294106248815,fst_unja,0,0,76,79,80,78,4,115.83,0.562,728320,7979.91,1,0,0
3302602862018417010,fst_unja,0,0,60,62,60,61,5,90.86,0.562,728320,7010.33,1,0,0
3302606504804750719,fst_unja,0,0,60,62,60,61,5,90.87,0.562,728320,7460.48,1,0,0
3310239142675830821,fst_unja,6,1,135,132,139,134,78,86.69,0.562,921600,18636.79,1,0,0
3321962818978748408,fst_unja,0,0,152,169,200,167,71,59.66,1.0,1166400,138.65,0,0,1
3331596616389607969,fst_unja,0,0,3,3,1,3,21,21.28,0.562,921600,5041.59,1,0,0
3339624308539939011,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3339624308539939011,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3339624308539939011,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3339624308539939011,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3339624308539939011,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3342159481857100330,fst_unja,0,0,31,24,19,26,35,52.42,0.562,921600,7526.14,1,0,0
3350847526923908503,fst_unja,1,1,77,104,133,99,147,68.51,1.0,1166400,124.38,0,0,1
3354401686130431256,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3354401686130431256,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3354401686130431256,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3354401686130431256,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3354781738005332011,fst_unja,0,0,159,160,152,159,44,79.27,0.562,921600,11474.37,1,0,0
3357695527109775728,fst_unja,6,1,91,120,146,114,135,82.13,1.0,1166400,142.47,0,0,1
3357700841032871565,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3357700841032871565,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3357700841032871565,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3358809293054530846,fst_unja,0,0,137,183,211,172,95,67.15,1.0,11390625,466.54,0,0,1
3358984459772304336,fst_unja,0,0,97,123,145,118,148,80.19,1.0,1166400,131.28,0,0,1
3366806123491044849,fst_unja,1,1,101,133,157,126,142,86.12,1.0,1166400,141.9,0,0,1
3372928471973576541,fst_unja,2,1,121,123,100,120,101,70.35,0.562,921600,3794.12,1,0,0
3373424053905385438,fst_unja,1,1,223,218,206,218,46,68.9,1.0,1164241,165.59,0,0,1
3379424564752398461,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3379424564752398461,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3379424564752398461,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3379424564752398461,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3379424564752398461,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3382699533217258621,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3382699533217258621,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3382699533217258621,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3382701419706145830,fst_unja,18,1,139,149,165,148,75,86.16,1.0,9000000,674.93,0,0,1
3384246404972555356,fst_unja,6,1,88,81,81,83,81,64.61,0.562,921600,33349.69,1,0,0
3384800338279753457,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3384800338279753457,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3385040656514165450,fst_unja,0,0,114,143,150,135,90,67.25,0.562,921600,7779.23,1,0,0
3389403999178019890,fst_unja,3,1,114,125,140,123,142,82.25,1.0,1166400,155.37,0,0,1
3392127920872358890,fst_unja,0,0,202,210,220,209,35,74.21,1.0,1166400,105.98,0,0,1
3396550941569845500,fst_unja,0,0,128,164,184,155,105,79.71,1.0,1166400,162.35,0,0,1
3399607954587610398,fst_unja,0,0,151,159,157,156,66,79.71,1.0,1166400,142.73,0,0,1
3408365708835949646,fst_unja,3,1,103,129,150,123,125,81.53,1.0,1166400,153.97,0,0,1
3411044216242585983,fst_unja,0,0,42,53,56,50,94,25.54,0.562,921600,5270.92,1,0,0
3411811524296761750,fst_unja,2,1,125,113,112,116,55,62.39,0.562,921600,4581.88,1,0,0
3419622382481569685,fst_unja,0,0,114,142,149,135,89,66.16,0.562,921600,18508.31,1,0,0
3422761670824152757,fst_unja,0,0,255,255,255,255,0,0.0,0.562,921600,26800.9,1,0,0
3424340431067588824,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3424340431067588824,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3424340431067588824,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3424340431067588824,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3424340431067588824,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3427274338763203715,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3427274338763203715,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3436643505555418814,fst_unja,0,0,122,134,168,135,125,73.68,1.0,1166400,134.56,0,0,1
3437363206363458237,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3437363206363458237,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3437363206363458237,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3437363206363458237,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3437363206363458237,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3437835906965928903,fst_unja,30,1,121,133,147,131,111,83.96,1.0,1638400,308.82,0,0,1
3440000934213184576,fst_unja,4,1,103,121,106,114,97,67.67,0.562,921600,54128.9,1,0,0
3441732784203855502,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3441732784203855502,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3441732784203855502,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3441732784203855502,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3441732784203855502,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3441732784203855502,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3441732784203855502,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3441732784203855502,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3441736738585218828,fst_unja,9,1,84,110,139,105,155,75.45,1.0,1166400,177.47,0,0,1
3444569038142376075,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3444569038142376075,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3444569038142376075,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3444569038142376075,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3444569038142376075,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3444569038142376075,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3445088895254496092,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3445088895254496092,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3445088895254496092,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3445088895254496092,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3448075097523902726,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3448075097523902726,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3450307730987486168,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3450307730987486168,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3450307730987486168,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3450307730987486168,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3450311295348941233,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
3450311295348941233,fst_unja,0,0,128,128,128,128,0,0.0,1.0,0,0.0,0,0,1
